cik,filer_cik,ticker,fiscal_year,report_date,filing_date,accession,path,error,len_full,len_1A,len_7
0001413329,0001413329,PM,2016,2016-12-31,2017-02-14,0001413329-17-000014,data/raw/0001413329/000141332917000014/pm123116form10kwrapinclfsm.htm,,457736,20585,151297
0001413329,0001413329,PM,2017,2017-12-31,2018-02-13,0001413329-18-000007,data/raw/0001413329/000141332918000007/pm123117form10kwrapinclfsm.htm,,409329,21662,157046
0001413329,0001413329,PM,2018,2018-12-31,2019-02-07,0001413329-19-000007,data/raw/0001413329/000141332919000007/pm123118form10kwrapinclfsm.htm,,416504,24043,154139
0001413329,0001413329,PM,2019,2019-12-31,2020-02-07,0001413329-20-000007,data/raw/0001413329/000141332920000007/pm123119form10kwrapinc.htm,,426124,26447,146966
0001413329,0001413329,PM,2020,2020-12-31,2021-02-09,0001413329-21-000007,data/raw/0001413329/000141332921000007/pm-20201231.htm,,441913,32607,154901
0001413329,0001413329,PM,2021,2021-12-31,2022-02-11,0001413329-22-000011,data/raw/0001413329/000141332922000011/pm-20211231.htm,,485121,44891,164261
0001413329,0001413329,PM,2022,2022-12-31,2023-02-10,0001413329-23-000025,data/raw/0001413329/000141332923000025/pm-20221231.htm,,559674,56007,183551
0001413329,0001413329,PM,2023,2023-12-31,2024-02-08,0001413329-24-000013,data/raw/0001413329/000141332924000013/pm-20231231.htm,,614227,62495,205625
0001413329,0001413329,PM,2024,2024-12-31,2025-02-06,0001413329-25-000013,data/raw/0001413329/000141332925000013/pm-20241231.htm,,604039,65738,102731
0001413329,0001413329,PM,2025,2025-12-31,2026-02-06,0001628280-26-005939,data/raw/0001413329/000162828026005939/pm-20251231.htm,,537443,60735,168313
0000804328,0000804328,QCOM,2007,2007-09-30,2007-11-08,0000936392-07-000836,data/raw/0000804328/000093639207000836/a35354e10vk.htm,,408686,85707,69677
0000804328,0000804328,QCOM,2008,2008-09-28,2008-11-06,0000936392-08-000707,data/raw/0000804328/000093639208000707/a50397e10vk.htm,,428419,90567,76258
0000804328,0000804328,QCOM,2009,2009-09-27,2009-11-05,0000950123-09-057827,data/raw/0000804328/000095012309057827/a54086e10vk.htm,,418787,93464,73329
0000804328,0000804328,QCOM,2010,2010-09-26,2010-11-03,0000950123-10-100207,data/raw/0000804328/000095012310100207/a57478e10vk.htm,,354837,50837,62313
0000804328,0000804328,QCOM,2011,2011-09-25,2011-11-02,0001234452-11-000360,data/raw/0000804328/000123445211000360/qcom10-k2011.htm,,386040,56111,65679
0000804328,0000804328,QCOM,2012,2012-09-30,2012-11-07,0001234452-12-000371,data/raw/0000804328/000123445212000371/qcom10-k2012.htm,,378527,55533,57157
0000804328,0000804328,QCOM,2013,2013-09-29,2013-11-06,0001234452-13-000483,data/raw/0000804328/000123445213000483/qcom10-k2013.htm,,358754,57219,51263
0000804328,0000804328,QCOM,2014,2014-09-28,2014-11-05,0001234452-14-000320,data/raw/0000804328/000123445214000320/qcom10-k2014.htm,,375201,62434,58845
0000804328,0000804328,QCOM,2015,2015-09-27,2015-11-04,0001234452-15-000271,data/raw/0000804328/000123445215000271/qcom10-k2015.htm,,379371,70108,65553
0000804328,0000804328,QCOM,2016,2016-09-25,2016-11-02,0001234452-16-000552,data/raw/0000804328/000123445216000552/qcom10-k2016.htm,,406060,82448,64213
0000804328,0000804328,QCOM,2017,2017-09-24,2017-11-01,0001234452-17-000190,data/raw/0000804328/000123445217000190/qcom10-k2017.htm,,481357,99044,107514
0000804328,0000804328,QCOM,2018,2018-09-30,2018-11-07,0001728949-18-000095,data/raw/0000804328/000172894918000095/qcom10-k2018.htm,,512200,102009,132383
0000804328,0000804328,QCOM,2019,2019-09-29,2019-11-06,0001728949-19-000072,data/raw/0000804328/000172894919000072/qcom10-k2019.htm,,486351,110251,142183
0000804328,0000804328,QCOM,2020,2020-09-27,2020-11-04,0001728949-20-000067,data/raw/0000804328/000172894920000067/qcom-20200927.htm,,454837,111166,150340
0000804328,0000804328,QCOM,2021,2021-09-26,2021-11-03,0001728949-21-000076,data/raw/0000804328/000172894921000076/qcom-20210926.htm,,423384,118281,156416
0000804328,0000804328,QCOM,2022,2022-09-25,2022-11-02,0000804328-22-000021,data/raw/0000804328/000080432822000021/qcom-20220925.htm,,416367,122864,158495
0000804328,0000804328,QCOM,2023,2023-09-24,2023-11-01,0000804328-23-000055,data/raw/0000804328/000080432823000055/qcom-20230924.htm,,398868,126414,159538
0000804328,0000804328,QCOM,2024,2024-09-29,2024-11-06,0000804328-24-000075,data/raw/0000804328/000080432824000075/qcom-20240929.htm,,399893,126945,166300
0000804328,0000804328,QCOM,2025,2025-09-28,2025-11-05,0000804328-25-000085,data/raw/0000804328/000080432825000085/qcom-20250928.htm,,386111,132774,163290
0000101829,0000101829,RTX,2007,2007-12-31,2008-02-07,0001193125-08-022346,data/raw/0000101829/000119312508022346/d10k.htm,,102980,15176,0
0000101829,0000101829,RTX,2008,2008-12-31,2009-02-11,0001193125-09-024624,data/raw/0000101829/000119312509024624/d10k.htm,,113031,19156,0
0000101829,0000101829,RTX,2009,2009-12-31,2010-02-11,0001193125-10-027861,data/raw/0000101829/000119312510027861/d10k.htm,,113642,22203,0
0000101829,0000101829,RTX,2010,2010-12-31,2011-02-10,0001193125-11-029695,data/raw/0000101829/000119312511029695/d10k.htm,,121550,28908,0
0000101829,0000101829,RTX,2011,2011-12-31,2012-02-09,0001193125-12-047752,data/raw/0000101829/000119312512047752/d286821d10k.htm,,139699,37018,0
0000101829,0000101829,RTX,2012,2012-12-31,2013-02-07,0001193125-13-042195,data/raw/0000101829/000119312513042195/d477572d10k.htm,,154749,39989,0
0000101829,0000101829,RTX,2013,2013-12-31,2014-02-06,0000101829-14-000006,data/raw/0000101829/000010182914000006/a2013-12x31form10xk.htm,,135494,35001,0
0000101829,0000101829,RTX,2014,2014-12-31,2015-02-05,0000101829-15-000005,data/raw/0000101829/000010182915000005/a2014-12x31form10xk.htm,,145731,35461,0
0000101829,0000101829,RTX,2015,2015-12-31,2016-02-11,0000101829-16-000050,data/raw/0000101829/000010182916000050/a2015-12x31form10xk.htm,,131371,40718,0
0000101829,0000101829,RTX,2016,2016-12-31,2017-02-09,0000101829-17-000007,data/raw/0000101829/000010182917000007/a2016-12x31form10xk.htm,,130297,42491,0
0000101829,0000101829,RTX,2017,2017-12-31,2018-02-09,0000101829-18-000005,data/raw/0000101829/000010182918000005/a2017-12x31form10xk.htm,,134697,48497,0
0000101829,0000101829,RTX,2018,2018-12-31,2019-02-07,0000101829-19-000007,data/raw/0000101829/000010182919000007/a2018-12x31form10xk.htm,,144083,55108,0
0000101829,0000101829,RTX,2019,2019-12-31,2020-02-06,0000101829-20-000013,data/raw/0000101829/000010182920000013/utx-20191231_d2.htm,,155256,58550,0
0000101829,0000101829,RTX,2020,2020-12-31,2021-02-08,0000101829-21-000008,data/raw/0000101829/000010182921000008/rtx-20201231.htm,,630230,92074,147111
0000101829,0000101829,RTX,2021,2021-12-31,2022-02-11,0000101829-22-000005,data/raw/0000101829/000010182922000005/rtx-20211231.htm,,586487,98870,138492
0000101829,0000101829,RTX,2022,2022-12-31,2023-02-07,0000101829-23-000009,data/raw/0000101829/000010182923000009/rtx-20221231.htm,,569557,92137,116101
0000101829,0000101829,RTX,2023,2023-12-31,2024-02-05,0000101829-24-000008,data/raw/0000101829/000010182924000008/rtx-20231231.htm,,553074,100207,138341
0000101829,0000101829,RTX,2024,2024-12-31,2025-02-03,0000101829-25-000005,data/raw/0000101829/000010182925000005/rtx-20241231.htm,,590786,109674,155214
0000101829,0000101829,RTX,2025,2025-12-31,2026-02-06,0000101829-26-000006,data/raw/0000101829/000010182926000006/rtx-20251231.htm,,542479,98802,137633
0000829224,0000829224,SBUX,2007,2007-09-30,2007-11-29,0000950134-07-024667,data/raw/0000829224/000095013407024667/v33834e10vk.htm,,278991,25800,71396
0000829224,0000829224,SBUX,2008,2008-09-28,2008-11-24,0000950134-08-021134,data/raw/0000829224/000095013408021134/v50316e10vk.htm,,278279,28766,67413
0000829224,0000829224,SBUX,2009,2009-09-27,2009-11-20,0000950123-09-064772,data/raw/0000829224/000095012309064772/v53316e10vk.htm,,272558,26267,60241
0000829224,0000829224,SBUX,2010,2010-10-03,2010-11-22,0001193125-10-266333,data/raw/0000829224/000119312510266333/d10k.htm,,259501,27593,60593
0000829224,0000829224,SBUX,2011,2011-10-02,2011-11-18,0001193125-11-317175,data/raw/0000829224/000119312511317175/d232803d10k.htm,,281312,27129,73748
0000829224,0000829224,SBUX,2012,2012-09-30,2012-11-16,0000829224-12-000007,data/raw/0000829224/000082922412000007/sbux-9302012x10k.htm,,299245,29568,79226
0000829224,0000829224,SBUX,2013,2013-09-29,2013-11-18,0000829224-13-000044,data/raw/0000829224/000082922413000044/sbux-9292013x10k.htm,,297244,27739,78422
0000829224,0000829224,SBUX,2014,2014-09-28,2014-11-14,0000829224-14-000041,data/raw/0000829224/000082922414000041/sbux-9282014x10k.htm,,310607,32223,78338
0000829224,0000829224,SBUX,2015,2015-09-27,2015-11-12,0000829224-15-000038,data/raw/0000829224/000082922415000038/sbux-9272015x10k.htm,,345779,35010,90363
0000829224,0000829224,SBUX,2016,2016-10-02,2016-11-18,0000829224-16-000083,data/raw/0000829224/000082922416000083/sbux-1022016x10xk.htm,,328105,36354,85604
0000829224,0000829224,SBUX,2017,2017-10-01,2017-11-17,0000829224-17-000049,data/raw/0000829224/000082922417000049/sbux-1012017x10xk.htm,,337696,39860,86116
0000829224,0000829224,SBUX,2018,2018-09-30,2018-11-16,0000829224-18-000052,data/raw/0000829224/000082922418000052/sbux-9302018x10xk.htm,,363536,45671,91777
0000829224,0000829224,SBUX,2019,2019-09-29,2019-11-15,0000829224-19-000051,data/raw/0000829224/000082922419000051/sbux-9292019x10xk.htm,,331881,46171,71391
0000829224,0000829224,SBUX,2020,2020-09-27,2020-11-12,0000829224-20-000078,data/raw/0000829224/000082922420000078/sbux-20200927.htm,,370511,55258,80766
0000829224,0000829224,SBUX,2021,2021-10-03,2021-11-19,0000829224-21-000086,data/raw/0000829224/000082922421000086/sbux-20211003.htm,,342308,62548,60406
0000829224,0000829224,SBUX,2022,2022-10-02,2022-11-18,0000829224-22-000058,data/raw/0000829224/000082922422000058/sbux-20221002.htm,,336396,67713,56351
0000829224,0000829224,SBUX,2023,2023-10-01,2023-11-17,0000829224-23-000058,data/raw/0000829224/000082922423000058/sbux-20231001.htm,,340051,72034,52913
0000829224,0000829224,SBUX,2024,2024-09-29,2024-11-20,0000829224-24-000057,data/raw/0000829224/000082922424000057/sbux-20240929.htm,,375829,97547,54473
0000829224,0000829224,SBUX,2025,2025-09-28,2025-11-14,0000829224-25-000114,data/raw/0000829224/000082922425000114/sbux-20250928.htm,,344172,58530,57318
0000316709,0000316709,SCHW,2007,2007-12-31,2008-02-27,0001193125-08-039024,data/raw/0000316709/000119312508039024/d10k.htm,,334734,18167,7731
0000316709,0000316709,SCHW,2008,2008-12-31,2009-02-25,0001193125-09-037420,data/raw/0000316709/000119312509037420/d10k.htm,,342597,21252,42617
0000316709,0000316709,SCHW,2009,2009-12-31,2010-02-25,0001193125-10-040444,data/raw/0000316709/000119312510040444/d10k.htm,,353215,23226,31923
0000316709,0000316709,SCHW,2010,2010-12-31,2011-02-25,0001193125-11-046932,data/raw/0000316709/000119312511046932/d10k.htm,,366645,26150,31233
0000316709,0000316709,SCHW,2011,2011-12-31,2012-02-24,0001193125-12-077926,data/raw/0000316709/000119312512077926/d264447d10k.htm,,377007,26933,11337
0000316709,0000316709,SCHW,2012,2012-12-31,2013-02-22,0001193125-13-071646,data/raw/0000316709/000119312513071646/d455860d10k.htm,,397777,31632,32082
0000316709,0000316709,SCHW,2013,2013-12-31,2014-02-24,0000316709-14-000005,data/raw/0000316709/000031670914000005/schw-20131231x10k.htm,,391967,33545,35873
0000316709,0000316709,SCHW,2014,2014-12-31,2015-02-23,0000316709-15-000014,data/raw/0000316709/000031670915000014/schw-20141231x10k.htm,,382616,32644,30096
0000316709,0000316709,SCHW,2015,2015-12-31,2016-02-24,0000316709-16-000067,data/raw/0000316709/000031670916000067/schw-20151231x10k.htm,,402252,34959,10073
0000316709,0000316709,SCHW,2016,2016-12-31,2017-02-23,0000316709-17-000010,data/raw/0000316709/000031670917000010/schw-20161231x10k.htm,,400804,32222,117575
0000316709,0000316709,SCHW,2017,2017-12-31,2018-02-22,0000316709-18-000009,data/raw/0000316709/000031670918000009/schw-12312017x10k.htm,,368362,30661,101691
0000316709,0000316709,SCHW,2018,2018-12-31,2019-02-22,0000316709-19-000008,data/raw/0000316709/000031670919000008/schw-12312018x10k.htm,,376388,32806,104039
0000316709,0000316709,SCHW,2019,2019-12-31,2020-02-26,0000316709-20-000012,data/raw/0000316709/000031670920000012/schw-12312019x10k.htm,,427333,46017,117473
0000316709,0000316709,SCHW,2020,2020-12-31,2021-02-24,0000316709-21-000012,data/raw/0000316709/000031670921000012/schw-20201231.htm,,523604,50069,144496
0000316709,0000316709,SCHW,2021,2021-12-31,2022-02-24,0000316709-22-000009,data/raw/0000316709/000031670922000009/schw-20211231.htm,,504610,50913,144950
0000316709,0000316709,SCHW,2022,2022-12-31,2023-02-24,0000316709-23-000009,data/raw/0000316709/000031670923000009/schw-20221231.htm,,539258,49364,159906
0000316709,0000316709,SCHW,2023,2023-12-31,2024-02-23,0000316709-24-000018,data/raw/0000316709/000031670924000018/schw-20231231.htm,,573335,50572,176140
0000316709,0000316709,SCHW,2024,2024-12-31,2025-02-26,0000316709-25-000010,data/raw/0000316709/000031670925000010/schw-20241231.htm,,568243,46695,174177
0000316709,0000316709,SCHW,2025,2025-12-31,2026-02-25,0000316709-26-000009,data/raw/0000316709/000031670926000009/schw-20251231.htm,,538170,51171,162077
0000092122,0000092122,SO,2007,2007-12-31,2008-02-25,0000092122-08-000010,data/raw/0000092122/000009212208000010/soco10-k1207.htm,,1679059,47966,0
0000092122,0000092122,SO,2008,2008-12-31,2009-02-25,0000092122-09-000011,data/raw/0000092122/000009212209000011/so10k123108.htm,,1816574,52146,0
0000092122,0000092122,SO,2009,2009-12-31,2010-02-25,0000092122-10-000009,data/raw/0000092122/000009212210000009/g21794e10vk.htm,,1931450,53143,0
0000092122,0000092122,SO,2010,2010-12-31,2011-02-25,0000092122-11-000013,data/raw/0000092122/000009212211000013/g24641xxe10vk.htm,,2080458,57284,0
0000092122,0000092122,SO,2011,2011-12-31,2012-02-24,0000092122-12-000016,data/raw/0000092122/000009212212000016/form10-k2011.htm,,2099857,67108,0
0000092122,0000092122,SO,2012,2012-12-31,2013-02-28,0000092122-13-000014,data/raw/0000092122/000009212213000014/so_10-kx12312012.htm,,2106846,76126,0
0000092122,0000092122,SO,2013,2013-12-31,2014-02-27,0000092122-14-000012,data/raw/0000092122/000009212214000012/so_10-kx12312013.htm,,2104400,78812,0
0000092122,0000092122,SO,2014,2014-12-31,2015-03-02,0000092122-15-000015,data/raw/0000092122/000009212215000015/so_10-kx12312014.htm,,2171066,87340,0
0000092122,0000092122,SO,2015,2015-12-31,2016-02-26,0000092122-16-000126,data/raw/0000092122/000009212216000126/so_10-kx12312015.htm,,2267612,98113,0
0000092122,0000092122,SO,2016,2016-12-31,2017-02-22,0000092122-17-000007,data/raw/0000092122/000009212217000007/so_10-kx12312016.htm,,2861473,107250,0
0000092122,0000092122,SO,2017,2017-12-31,2018-02-21,0000092122-18-000012,data/raw/0000092122/000009212218000012/so_10-kx12312017.htm,,2763626,94791,0
0000092122,0000092122,SO,2018,2018-12-31,2019-02-20,0000092122-19-000006,data/raw/0000092122/000009212219000006/so10-k12312018.htm,,2025970,107635,963616
0000092122,0000092122,SO,2019,2019-12-31,2020-02-20,0000092122-20-000017,data/raw/0000092122/000009212220000017/so10-k12312019.htm,,1440359,74385,0
0000092122,0000092122,SO,2020,2020-12-31,2021-02-18,0000092122-21-000006,data/raw/0000092122/000009212221000006/so-20201231.htm,,1231007,65503,0
0000092122,0000092122,SO,2021,2021-12-31,2022-02-17,0000092122-22-000003,data/raw/0000092122/000009212222000003/so-20211231.htm,,1196409,66930,0
0000092122,0000092122,SO,2022,2022-12-31,2023-02-16,0000092122-23-000012,data/raw/0000092122/000009212223000012/so-20221231.htm,,1149387,68073,0
0000092122,0000092122,SO,2023,2023-12-31,2024-02-15,0000092122-24-000009,data/raw/0000092122/000009212224000009/so-20231231.htm,,1144671,70558,0
0000092122,0000092122,SO,2024,2024-12-31,2025-02-20,0000092122-25-000018,data/raw/0000092122/000009212225000018/so-20241231.htm,,1125800,76477,0
0000092122,0000092122,SO,2025,2025-12-31,2026-02-19,0000092122-26-000006,data/raw/0000092122/000009212226000006/so-20251231.htm,,1154525,83243,0
0001063761,0001063761,SPG,2007,2007-12-31,2008-02-26,0001047469-08-001745,data/raw/0001063761/000104746908001745/a2182898z10-k.htm,,205408,21448,0
0001063761,0001063761,SPG,2008,2008-12-31,2009-02-26,0001047469-09-001894,data/raw/0001063761/000104746909001894/a2190804z10-k.htm,,426518,22276,0
0001063761,0001063761,SPG,2009,2009-12-31,2010-02-25,0001047469-10-001324,data/raw/0001063761/000104746910001324/a2196642z10-k.htm,,426562,21654,0
0001063761,0001063761,SPG,2010,2010-12-31,2011-02-25,0001047469-11-001321,data/raw/0001063761/000104746911001321/a2202046z10-k.htm,,204574,21319,0
0001063761,0001063761,SPG,2011,2011-12-31,2012-02-28,0001047469-12-001667,data/raw/0001063761/000104746912001667/a2207375z10-k.htm,,206092,21830,0
0001063761,0001063761,SPG,2012,2012-12-31,2013-02-28,0001047469-13-001862,data/raw/0001063761/000104746913001862/a2212760z10-k.htm,,194912,21762,0
0001063761,0001063761,SPG,2013,2013-12-31,2014-02-27,0001047469-14-001416,data/raw/0001063761/000104746914001416/a2218246z10-k.htm,,416656,23049,75703
0001063761,0001063761,SPG,2014,2014-12-31,2015-02-27,0001047469-15-001339,data/raw/0001063761/000104746915001339/a2222982z10-k.htm,,409570,25557,78136
0001063761,0001063761,SPG,2015,2015-12-31,2016-02-26,0001047469-16-010465,data/raw/0001063761/000104746916010465/a2227275z10-k.htm,,430216,44998,76254
0001063761,0001063761,SPG,2016,2016-12-31,2017-02-24,0001558370-17-000934,data/raw/0001063761/000155837017000934/spg-20161231x10k.htm,,504036,49364,81276
0001063761,0001063761,SPG,2017,2017-12-31,2018-02-23,0001558370-18-000981,data/raw/0001063761/000155837018000981/spg-20171231x10k.htm,,506414,50893,77638
0001063761,0001063761,SPG,2018,2018-12-31,2019-02-22,0001558370-19-000875,data/raw/0001063761/000155837019000875/spg-20181231x10k.htm,,493754,53047,75986
0001063761,0001063761,SPG,2019,2019-12-31,2020-02-21,0001558370-20-001135,data/raw/0001063761/000155837020001135/spg-20191231x10k.htm,,503935,66157,73210
0001063761,0001063761,SPG,2020,2020-12-31,2021-02-25,0001558370-21-001700,data/raw/0001063761/000155837021001700/spg-20201231x10k.htm,,558856,78667,83450
0001063761,0001063761,SPG,2021,2021-12-31,2022-02-24,0001558370-22-001845,data/raw/0001063761/000155837022001845/spg-20211231x10k.htm,,564004,75826,88960
0001063761,0001063761,SPG,2022,2022-12-31,2023-02-23,0001558370-23-001840,data/raw/0001063761/000155837023001840/spg-20221231x10k.htm,,562684,79554,87753
0001063761,0001063761,SPG,2023,2023-12-31,2024-02-22,0001558370-24-001532,data/raw/0001063761/000155837024001532/spg-20231231x10k.htm,,567519,82766,79754
0001063761,0001063761,SPG,2024,2024-12-31,2025-02-21,0001558370-25-001271,data/raw/0001063761/000155837025001271/spg-20241231x10k.htm,,580877,83273,82430
0001063761,0001063761,SPG,2025,2025-12-31,2026-02-25,0001104659-26-019419,data/raw/0001063761/000110465926019419/spg-20251231x10k.htm,,595961,83969,86143
0000732717,0000732717,T,2008,2008-02-26,2008-02-27,0000732717-08-000012,data/raw/0000732717/000073271708000012/ye10k07.htm,,73453,4623,0
0000732717,0000732717,T,2009,2009-02-25,2009-02-25,0000732717-09-000007,data/raw/0000732717/000073271709000007/ye10k08.htm,,72851,4242,0
0000732717,0000732717,T,2010,2010-12-31,2011-03-01,0000732717-11-000014,data/raw/0000732717/000073271711000014/ye10_10k.htm,,70611,5288,0
0000732717,0000732717,T,2011,2011-12-31,2012-02-24,0000732717-12-000025,data/raw/0000732717/000073271712000025/ye11_10k.htm,,74195,5529,0
0000732717,0000732717,T,2012,2012-12-31,2013-02-22,0000732717-13-000017,data/raw/0000732717/000073271713000017/ye12_10k.htm,,81372,6193,0
0000732717,0000732717,T,2013,2013-12-31,2014-02-21,0000732717-14-000010,data/raw/0000732717/000073271714000010/ye13_10k.htm,,81419,6026,0
0000732717,0000732717,T,2014,2014-12-31,2015-02-20,0000732717-15-000016,data/raw/0000732717/000073271715000016/ye14_10k.htm,,80649,6216,0
0000732717,0000732717,T,2015,2015-12-31,2016-02-18,0000732717-16-000147,data/raw/0000732717/000073271716000147/ye15_10k.htm,,90256,7126,0
0000732717,0000732717,T,2016,2016-12-31,2017-02-17,0000732717-17-000021,data/raw/0000732717/000073271717000021/ye16_10k.htm,,90655,7286,0
0000732717,0000732717,T,2017,2017-12-31,2018-02-20,0000732717-18-000009,data/raw/0000732717/000073271718000009/ye17_10k.htm,,88611,7135,0
0000732717,0000732717,T,2018,2018-12-31,2019-02-20,0001193125-19-045608,data/raw/0000732717/000119312519045608/d705958d10k.htm,,101179,8155,0
0000732717,0000732717,T,2019,2019-12-31,2020-02-20,0001562762-20-000064,data/raw/0000732717/000156276220000064/t-20191231.htm,,440292,34070,100173
0000732717,0000732717,T,2020,2020-12-31,2021-02-25,0000732717-21-000012,data/raw/0000732717/000073271721000012/t-20201231.htm,,479213,46057,115215
0000732717,0000732717,T,2021,2021-12-31,2022-02-16,0000732717-22-000015,data/raw/0000732717/000073271722000015/t-20211231.htm,,474687,58818,94620
0000732717,0000732717,T,2022,2022-12-31,2023-02-13,0000732717-23-000011,data/raw/0000732717/000073271723000011/t-20221231.htm,,399265,42676,85125
0000732717,0000732717,T,2023,2023-12-31,2024-02-23,0000732717-24-000009,data/raw/0000732717/000073271724000009/t-20231231.htm,,388816,42319,74700
0000732717,0000732717,T,2024,2024-12-31,2025-02-12,0000732717-25-000013,data/raw/0000732717/000073271725000013/t-20241231.htm,,367832,44217,64849
0000732717,0000732717,T,2025,2025-12-31,2026-02-09,0000732717-26-000120,data/raw/0000732717/000073271726000120/t-20251231.htm,,358841,42639,65593
0000097745,0000097745,TMO,2007,2007-12-31,2008-02-29,0000097745-08-000043,data/raw/0000097745/000009774508000043/tmok2007.htm,,427835,28705,62970
0000097745,0000097745,TMO,2008,2008-12-31,2009-02-27,0000097745-09-000011,data/raw/0000097745/000009774509000011/tmok08.htm,,409318,27174,65723
0000097745,0000097745,TMO,2009,2009-12-31,2010-02-26,0000097745-10-000008,data/raw/0000097745/000009774510000008/tmok2009.htm,,412969,26954,70057
0000097745,0000097745,TMO,2010,2010-12-31,2011-02-24,0000097745-11-000013,data/raw/0000097745/000009774511000013/tmok2010.htm,,395383,25809,66425
0000097745,0000097745,TMO,2011,2011-12-31,2012-02-29,0000097745-12-000010,data/raw/0000097745/000009774512000010/tmok11.htm,,377413,27422,71527
0000097745,0000097745,TMO,2012,2012-12-31,2013-02-27,0000097745-13-000007,data/raw/0000097745/000009774513000007/tmok12.htm,,382135,29953,75608
0000097745,0000097745,TMO,2013,2013-12-31,2014-02-27,0000097745-14-000014,data/raw/0000097745/000009774514000014/tmok2013.htm,,399502,32176,77963
0000097745,0000097745,TMO,2014,2014-12-31,2015-02-26,0000097745-15-000007,data/raw/0000097745/000009774515000007/tmok2014.htm,,396469,31784,81940
0000097745,0000097745,TMO,2015,2015-12-31,2016-02-25,0000097745-16-000043,data/raw/0000097745/000009774516000043/tmo201510k.htm,,367143,29046,73068
0000097745,0000097745,TMO,2016,2016-12-31,2017-02-28,0000097745-17-000007,data/raw/0000097745/000009774517000007/tmo201610k.htm,,381903,29037,77503
0000097745,0000097745,TMO,2017,2017-12-31,2018-02-28,0000097745-18-000006,data/raw/0000097745/000009774518000006/a201710k.htm,,378063,33312,71870
0000097745,0000097745,TMO,2018,2018-12-31,2019-02-27,0000097745-19-000007,data/raw/0000097745/000009774519000007/a201810k.htm,,373885,35934,69150
0000097745,0000097745,TMO,2019,2019-12-31,2020-02-26,0000097745-20-000009,data/raw/0000097745/000009774520000009/tmo-20191231.htm,,352629,40148,46474
0000097745,0000097745,TMO,2020,2020-12-31,2021-02-25,0000097745-21-000011,data/raw/0000097745/000009774521000011/tmo-20201231.htm,,345308,43145,41766
0000097745,0000097745,TMO,2021,2021-12-31,2022-02-24,0000097745-22-000011,data/raw/0000097745/000009774522000011/tmo-20211231.htm,,365025,46253,44114
0000097745,0000097745,TMO,2022,2022-12-31,2023-02-23,0000097745-23-000008,data/raw/0000097745/000009774523000008/tmo-20221231.htm,,317009,45797,41462
0000097745,0000097745,TMO,2023,2023-12-31,2024-02-22,0000097745-24-000007,data/raw/0000097745/000009774524000007/tmo-20231231.htm,,319431,48237,40536
0000097745,0000097745,TMO,2024,2024-12-31,2025-02-20,0000097745-25-000010,data/raw/0000097745/000009774525000010/tmo-20241231.htm,,315502,49289,38685
0000097745,0000097745,TMO,2025,2025-12-31,2026-02-26,0000097745-26-000018,data/raw/0000097745/000009774526000018/tmo-20251231.htm,,327305,50872,38971
0001283699,0001283699,TMUS,2007,2007-12-31,2008-02-29,0000950134-08-003844,data/raw/0001283699/000095013408003844/d52882e10vk.htm,,593320,92817,150355
0001283699,0001283699,TMUS,2008,2008-12-31,2009-03-02,0000950134-09-004227,data/raw/0001283699/000095013409004227/d66548e10vk.htm,,583731,107915,143808
0001283699,0001283699,TMUS,2009,2009-12-31,2010-03-01,0001193125-10-044780,data/raw/0001283699/000119312510044780/d10k.htm,,622469,154041,132364
0001283699,0001283699,TMUS,2010,2010-12-31,2011-03-01,0001193125-11-051403,data/raw/0001283699/000119312511051403/d10k.htm,,568051,166224,99546
0001283699,0001283699,TMUS,2011,2011-12-31,2012-02-29,0001445305-12-000521,data/raw/0001283699/000144530512000521/metropcs10k-2011.htm,,598220,192791,105211
0001283699,0001283699,TMUS,2012,2012-12-31,2013-03-01,0001283699-13-000031,data/raw/0001283699/000128369913000031/metropcs10k-2012.htm,,970474,280184,107894
0001283699,0001283699,TMUS,2013,2013-12-31,2014-02-25,0001283699-14-000012,data/raw/0001283699/000128369914000012/tmus12312013form10k.htm,,355953,51569,88148
0001283699,0001283699,TMUS,2014,2014-12-31,2015-02-19,0001283699-15-000010,data/raw/0001283699/000128369915000010/tmus12312014form10-k.htm,,365813,50509,93048
0001283699,0001283699,TMUS,2015,2015-12-31,2016-02-17,0001283699-16-000073,data/raw/0001283699/000128369916000073/tmus12312015form10-k.htm,,353856,51048,84581
0001283699,0001283699,TMUS,2016,2016-12-31,2017-02-14,0001283699-17-000010,data/raw/0001283699/000128369917000010/tmus12312016form10-k.htm,,385348,54746,92211
0001283699,0001283699,TMUS,2017,2017-12-31,2018-02-08,0001283699-18-000011,data/raw/0001283699/000128369918000011/tmus12312017form10-k.htm,,430517,56901,113514
0001283699,0001283699,TMUS,2018,2018-12-31,2019-02-07,0001283699-19-000015,data/raw/0001283699/000128369919000015/tmus12312018form10-k.htm,,482645,85158,98162
0001283699,0001283699,TMUS,2019,2019-12-31,2020-02-06,0001283699-20-000026,data/raw/0001283699/000128369920000026/tmus-20191231.htm,,475671,94052,93088
0001283699,0001283699,TMUS,2020,2020-12-31,2021-02-23,0001283699-21-000039,data/raw/0001283699/000128369921000039/tmus-20201231.htm,,562600,76545,108275
0001283699,0001283699,TMUS,2021,2021-12-31,2022-02-11,0001283699-22-000018,data/raw/0001283699/000128369922000018/tmus-20211231.htm,,515547,77434,96164
