Date,AAPL,ABBV,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BNY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GEV,GILD,GM,GOOGL,GS,HD,HONA,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMM,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,SPY,T,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2013-08-21,15.449446,25.349470,26.866085,57.368317,45.139999,13.174749,3.610000,72.958443,50.794445,14.228500,2.682576,61.375637,88.486450,11.103471,36.737022,190.554718,26.919380,22.218716,113.980003,36.033318,60.160980,43.269260,14.359985,52.500313,42.825512,88.600685,42.685131,16.270157,40.781918,68.375732,64.978943,26.760120,53.890202,38.586201,43.275505,72.748848,63.162441,91.644135,,40.054379,25.580168,21.549944,122.130180,54.017902,,106.521049,16.333866,56.330395,42.988888,61.711426,36.559933,25.403454,92.420464,41.021057,85.274460,36.221462,4.044296,57.236691,67.223389,22.937551,38.288239,37.986420,63.655300,14.604040,30.042793,18.743944,25.864883,13.291120,14.178586,3.862429,26.707024,9.092000,0.348059,26.698128,52.892010,15.355434,54.934635,,44.583733,46.469795,47.482449,27.349676,18.397661,24.017185,73.834160,131.633499,10.196239,86.189003,22.144281,9.857333,27.028488,,57.668884,57.924438,53.606503,23.728529,40.653778,24.105785,29.558605,19.160866,51.052544
2013-08-22,15.467896,25.714930,26.889351,58.384754,45.680000,13.267945,3.630000,74.101799,50.684059,14.486500,2.684042,61.726643,89.533875,11.281559,37.203953,193.477936,27.140879,22.761703,114.750000,36.583031,61.053169,43.224907,14.425206,52.912941,43.237305,88.822273,42.930443,16.229599,40.985523,68.718475,65.561684,27.208941,54.330914,38.662430,44.092976,74.458664,63.758511,92.304001,,40.900661,25.920942,21.658520,123.918091,54.215698,,106.711151,16.400175,56.857758,43.348888,61.336121,36.970634,25.423363,92.963074,41.052357,85.815536,37.470757,4.085869,57.400288,67.470810,23.373453,38.782463,38.214417,64.356873,14.647689,30.264362,18.895277,26.503117,13.515402,14.211938,3.853571,27.011044,9.112000,0.349930,26.780783,53.005749,15.311934,55.204521,,44.796627,46.860706,48.070747,27.809967,18.363403,24.167046,74.552353,132.833359,10.299785,86.456947,22.467554,10.473333,27.288567,,57.765179,59.319542,54.148232,24.121965,40.774574,23.978298,29.642351,19.137423,51.383366
2013-08-23,15.408232,26.020494,27.021206,58.313828,45.770000,13.234058,3.650000,73.620750,51.552361,14.500500,2.693573,61.551136,89.823410,11.281559,37.285225,194.012070,27.518738,22.636967,114.269997,36.524403,60.850090,43.653812,14.370277,52.905003,43.498749,89.479103,42.773445,16.128206,40.697678,69.438835,65.758575,27.229166,54.410244,38.902813,44.043209,74.512512,63.841511,92.304001,,40.702744,25.972803,21.571756,123.327347,54.135101,,106.843681,16.532785,57.367252,43.343334,61.903305,37.048531,25.562729,93.356293,41.177563,87.404091,37.146564,4.094352,57.865154,67.237549,23.538792,38.331860,40.197002,64.205330,14.961936,30.213711,18.967337,28.434175,13.515402,14.289170,3.976571,26.740347,9.148000,0.349930,26.260057,53.407001,15.409812,55.370617,,45.435303,46.874668,47.996037,27.837029,18.440485,24.339956,75.133041,133.281357,10.442924,86.935410,22.714767,10.789333,27.464306,,58.222691,59.117573,54.279018,24.070366,40.815590,24.279173,29.837734,19.132212,51.702358
2013-08-26,15.468202,26.032490,26.773008,58.093216,46.060001,13.090024,3.580000,79.302666,51.464066,14.310500,2.747825,61.517700,89.865982,11.219616,37.101982,194.531693,27.636011,22.497549,113.849998,36.355816,60.610733,43.054821,14.226098,52.373348,43.341885,88.529442,42.587013,16.107925,40.887234,69.038002,66.758736,26.946106,54.075291,38.574471,43.893936,75.421280,63.562347,91.644135,,41.235065,25.869087,21.477062,122.744270,55.263409,,106.451859,16.407543,57.492390,43.521111,61.287144,36.680305,25.297274,92.750763,40.731518,86.842186,37.154476,4.062961,56.855003,67.364792,23.080345,38.062923,40.980133,64.166023,14.861553,30.144079,19.010582,27.943237,13.437390,14.139975,4.038857,26.619576,9.470000,0.350632,26.731194,53.300034,15.235812,54.353329,,44.924358,46.735046,47.762589,27.802217,18.509012,24.149763,74.944611,132.785431,10.299785,86.466522,22.657717,10.948000,27.548664,,58.094250,58.545273,54.297672,23.812380,39.881222,23.937504,29.579548,19.025404,51.448341
2013-08-27,15.025964,25.541187,26.377466,56.919209,45.500000,12.768069,3.390000,76.081741,51.552361,14.046500,2.679643,60.096981,87.890343,10.925380,36.557285,186.909760,27.147392,21.763769,111.540001,35.358971,59.986904,42.625874,14.349686,51.032272,43.152325,88.371178,41.664612,15.871341,40.501099,69.020569,65.742821,26.444715,53.493561,38.609657,43.062263,73.004623,62.558784,89.974991,,40.088512,24.957890,21.074490,119.114006,54.303612,,105.299438,16.348604,56.947140,42.913334,60.334873,35.830570,25.317188,91.877823,40.121132,85.420120,36.371685,3.935700,56.184040,67.032562,23.072828,37.437866,39.294933,63.268059,14.835367,29.821259,18.340384,27.214994,12.852307,14.233001,3.943429,26.157318,9.216000,0.346187,26.268316,52.878639,15.224935,53.958843,,44.764706,46.085850,46.660748,27.136948,17.763859,24.022957,74.236565,130.649628,10.260194,85.002449,22.420015,11.134000,26.887899,,57.403984,57.445690,53.450840,23.289951,39.692066,23.942602,28.686361,18.981110,51.288837
2013-08-28,15.097007,25.499254,26.175817,57.084682,45.529999,12.674871,3.420000,76.130547,50.838604,14.079000,2.806477,60.180565,87.941422,10.933122,36.518600,187.256241,27.381929,21.829815,112.199997,35.410275,59.805542,42.352257,14.390885,50.818020,43.642548,87.413681,41.978619,15.851069,40.213268,70.763374,66.246819,26.400230,53.599331,38.726929,42.998299,73.038284,62.513531,90.052666,,41.248703,25.128271,21.034824,119.301254,54.970322,,104.965202,16.422276,56.670048,43.048889,60.586941,35.816422,25.449915,91.547546,40.277649,85.531120,36.672165,3.936551,56.432648,67.909004,22.960089,37.474205,40.197002,63.419617,14.665139,29.808586,18.434063,27.018610,12.910815,14.348028,4.048000,26.390533,9.286000,0.346187,26.169125,53.086010,15.339123,53.183777,,44.147327,46.462814,46.679409,27.446373,17.952278,23.999895,73.997139,131.113571,10.226691,85.069412,22.001661,11.096667,27.014423,,57.420059,57.896832,53.326298,23.289951,39.929092,23.743721,28.784056,18.856058,52.482174
2013-08-29,15.121609,25.535191,26.160307,57.297413,45.930000,12.827374,3.380000,75.893539,51.280094,14.199000,2.855598,60.356056,89.355042,10.971840,36.754604,189.275833,27.225569,21.888514,111.989998,35.527557,59.863586,42.337467,14.569388,51.087818,43.243847,88.149620,42.832325,15.851069,40.592377,69.926842,65.994820,26.529633,53.837315,38.498264,43.083588,73.092125,63.064312,89.703331,,41.583115,25.520908,21.205374,119.815933,54.984989,,105.241753,16.252825,56.839867,42.733334,60.614964,35.901382,25.284008,91.421669,40.261993,85.664146,36.703785,4.006119,56.613781,67.588341,23.072828,37.670456,40.920650,63.599216,14.813539,29.814930,18.671877,27.452276,13.232611,14.256005,4.112143,26.524231,9.400000,0.345486,26.202190,53.059219,15.279315,53.502102,,44.642288,46.567509,46.903522,27.531473,18.234924,23.884626,74.542168,131.321609,10.248011,85.327782,22.096739,11.070667,27.140947,,58.142403,57.953236,53.369881,23.289951,39.965549,24.386261,28.784056,18.869087,51.554691
2013-08-30,14.983835,25.529207,25.850075,56.927094,45.750000,12.717235,3.270000,75.949310,51.132938,14.049000,2.823339,60.096981,88.494965,10.933122,36.671772,189.116074,27.160439,21.822474,111.220001,35.424950,59.870861,42.722019,14.449236,51.222717,43.335346,88.529442,48.209667,15.756431,40.753841,69.961662,65.868820,26.493242,53.616955,38.463074,42.912979,72.270859,62.815353,89.819771,,41.132690,25.246811,20.993919,118.646103,54.574707,,105.028587,16.193876,56.786240,42.946667,60.502911,35.781006,25.337086,92.326088,40.222870,85.720161,36.229370,3.959459,56.013966,67.232124,23.050278,37.612309,40.930561,63.745106,14.787357,29.935192,18.563772,27.329548,13.232611,14.220614,4.055857,26.248466,9.376000,0.345018,26.334435,53.326782,15.339123,53.903496,,44.408115,46.511391,46.735435,27.276192,17.883764,23.988373,74.180527,130.905609,10.302834,85.002449,22.201332,11.266667,26.852737,,57.580585,57.723911,53.288948,23.302847,39.749069,24.161886,28.665447,19.012373,51.489704
2013-09-03,15.025655,25.517227,25.539845,57.581078,45.880001,12.801959,3.270000,77.392418,50.941628,14.440000,2.811609,60.531567,89.423172,11.033781,36.839783,191.629700,27.179970,22.101307,112.080002,36.187229,59.849083,42.485378,14.672378,51.103680,43.655624,88.616508,48.651241,15.871341,41.083813,70.031410,66.199593,26.634762,53.705101,38.087833,43.147552,72.432457,63.645317,89.509232,,41.576294,25.291256,21.328075,120.697243,54.427391,,106.002403,16.260191,56.982899,42.796665,60.509903,36.205872,25.151278,92.381126,40.152439,86.567451,36.063328,3.974729,57.619308,67.346115,23.140469,37.859432,41.505516,63.543068,14.765535,29.884554,18.931307,26.085810,13.661672,14.116205,4.128571,26.862680,9.380000,0.345252,26.466694,53.641106,15.230381,53.806606,,44.386833,46.841202,47.930676,27.693918,18.115015,23.682898,73.574364,131.497528,10.147511,86.236847,22.857386,11.262667,27.162045,,58.238720,57.799103,53.525562,23.257704,40.341576,23.463230,28.881758,18.934225,51.483803
2013-09-04,15.336575,25.840763,25.950893,57.557423,46.930000,13.234058,3.310000,78.793739,50.948975,14.682000,2.857797,61.124920,90.581284,11.095768,37.215675,193.315048,27.355865,22.299429,112.080002,36.355816,60.596207,42.744202,14.782234,51.603611,44.224281,88.236656,47.856407,16.067362,41.154003,70.211464,66.530350,27.095730,53.863770,37.929527,43.595390,72.439163,64.128227,89.936211,,41.705978,26.558037,21.606956,121.461525,54.604149,,105.524155,16.680138,57.349369,43.035557,60.846035,36.729870,25.575996,93.108337,40.833252,87.015572,36.347969,4.197006,57.614704,67.802116,23.208109,38.666183,41.416298,64.289490,14.913931,30.182060,19.104265,25.529402,14.383275,14.174604,4.177571,27.213661,9.440000,0.348527,26.714663,53.572384,15.426125,53.626656,,44.626312,47.213104,48.257484,27.902788,18.723133,23.567619,73.640587,132.585464,10.275419,86.935410,23.427870,11.374667,27.675200,,58.872799,58.389347,53.892918,23.302847,40.152424,23.855911,28.958502,18.994135,51.844131
2013-09-05,15.231404,26.068430,26.168060,58.305943,46.730000,13.284891,3.410000,78.730988,50.588425,14.705000,2.843867,61.676491,90.819725,11.134513,37.424725,190.895889,27.179970,22.497549,112.269997,36.546391,60.168243,42.544540,14.603723,52.040054,44.296177,90.705711,47.689598,16.013298,41.041683,70.507767,65.010406,27.180634,54.031227,37.994011,43.837067,73.408516,64.128227,89.897415,,41.678677,26.913635,21.803534,121.796883,53.757179,,106.111900,16.650671,57.367252,42.715557,60.944035,36.899830,25.376913,93.211128,40.856712,86.924553,36.260998,4.203795,58.132240,68.158379,23.102892,39.000496,42.288635,64.469109,14.948843,30.074457,19.205149,25.553949,14.792830,14.149826,4.215857,27.318127,9.520000,0.349462,26.665058,53.262569,15.371747,53.384449,,44.759380,47.599091,48.406887,27.867975,18.705997,23.486935,72.606552,132.753448,10.153605,86.772705,23.370821,11.328667,27.752514,,59.426640,58.693848,54.054821,23.670488,40.156979,23.784517,29.181807,18.931614,51.601944
2013-09-06,15.322124,26.296104,25.981924,57.683487,46.869999,13.140861,3.570000,77.392418,52.913647,14.793000,2.827005,61.300442,90.325813,11.126764,37.477470,189.777100,27.290724,22.350792,111.860001,36.077293,60.487423,42.892120,14.583127,51.881336,44.577221,90.492035,47.562027,15.918659,41.161018,70.414803,65.057648,27.022943,54.110550,38.375126,43.694912,72.909660,63.811317,89.897415,,41.712795,26.780285,21.804033,122.179024,53.543594,,105.466560,16.702238,57.608582,42.743332,61.028061,37.218479,25.449915,93.361305,41.013233,86.637474,36.055412,4.170707,58.836491,68.585907,23.253201,38.855148,43.567410,64.564507,15.014316,30.061785,19.320454,25.488482,14.880594,14.158676,4.164857,27.150995,9.390000,0.348059,26.615471,53.390549,15.377188,53.391350,,44.807262,47.732410,48.196793,27.682310,18.483316,23.700186,73.829063,132.817413,10.174922,86.610069,23.323286,11.131333,27.541634,,59.442677,58.242695,54.023716,23.522135,40.261818,23.631523,28.909668,18.910772,51.542866
2013-09-09,15.566608,26.619642,26.214605,57.975025,47.250000,13.208638,3.690000,77.852539,54.642838,14.985500,2.842401,61.559525,91.279602,11.219746,37.731842,191.099304,27.557827,22.592941,112.669998,36.714966,62.083191,43.313637,14.521328,52.738377,45.015182,91.283394,48.278358,16.168764,41.259323,71.001526,66.057808,27.354511,54.286839,38.445469,44.427052,73.543335,64.347061,90.790154,,42.763802,27.024757,22.013996,124.386162,54.191723,,106.590164,16.879063,58.502430,42.766666,61.308128,37.430912,25.562729,94.262428,41.114975,86.875526,36.869831,4.181736,59.185833,68.721260,23.380960,39.189480,43.656628,65.518616,15.097243,30.220041,19.774460,25.905792,15.231644,14.197611,4.202143,27.326485,9.828000,0.353906,27.070080,53.471375,15.388058,54.090332,,44.977577,48.630646,48.780407,28.018820,18.688873,23.763588,75.611893,134.089294,10.241920,87.184181,23.522951,10.713333,27.942303,,59.595188,58.885597,54.254086,23.425390,40.690243,23.412239,29.112024,19.150446,52.009556
2013-09-10,15.212032,26.829330,26.439518,58.889011,48.020000,13.539065,3.870000,77.497009,54.878307,15.018000,2.907651,62.345093,92.114136,11.320473,38.194462,193.612930,27.701153,22.952488,113.589996,37.447960,62.823063,43.328438,14.706711,53.841381,44.877907,92.842392,49.082993,16.330988,41.575230,71.460503,66.294075,27.682032,55.379799,38.668285,45.251629,74.547722,65.448669,92.653305,,42.900303,27.409969,22.029362,128.792633,54.942966,,107.523643,16.930637,59.280071,41.885555,61.987324,38.004482,25.635723,94.799957,41.373207,87.575737,37.280983,4.259789,60.211697,69.034767,23.328360,39.218536,43.220459,65.995659,15.267465,30.371975,20.206850,26.503117,15.855730,14.264855,4.472286,27.919819,9.976000,0.361392,27.161013,53.505051,15.469623,53.945015,,44.828575,49.185005,49.611473,28.707300,19.159950,23.867327,75.759598,135.081192,10.345468,86.858864,24.017368,11.091333,28.335974,,59.900173,59.118698,54.839428,23.676928,42.066715,23.697811,29.621412,19.267679,51.879593
2013-09-11,14.383827,26.931181,26.951397,59.093861,48.200001,13.496701,3.820000,78.061707,55.202084,14.982000,2.877592,62.829807,93.016785,11.351467,38.353111,190.154953,28.183252,22.915798,114.279999,37.184082,63.200230,43.816505,15.036267,53.658855,45.204731,94.369690,48.945614,16.479704,41.842018,71.989113,66.396461,28.025732,56.358185,38.293030,45.201859,74.318542,65.569382,93.507271,,42.948086,26.928455,22.215778,128.730209,55.267014,,109.886147,16.805389,59.280071,41.833332,62.477421,37.714161,25.735262,95.724792,41.318439,88.626068,37.454941,4.259789,60.854958,69.440872,23.516247,39.313038,44.647926,66.624229,15.455143,30.473249,20.358181,26.789509,16.080013,14.087893,4.404286,28.241537,9.978000,0.367473,27.293262,53.787941,15.589252,54.166462,,46.068630,47.781532,50.344486,29.159843,19.048601,23.642557,75.958252,135.505142,10.345468,86.887535,24.293104,10.901333,28.139143,,60.568874,59.118698,55.262840,23.657585,42.458691,23.723318,29.656311,19.291121,52.482174
2013-09-12,14.536983,26.781410,26.959156,58.432026,47.639999,13.496701,3.750000,79.100487,54.539829,14.943000,2.861463,62.921757,93.502190,11.219746,37.893208,190.525391,28.456884,22.776375,113.379997,36.839584,62.989891,43.838680,14.929852,53.920731,44.956326,93.530853,49.024113,16.418863,41.778847,71.971672,65.514427,28.082354,57.724396,38.093689,45.216087,73.064713,65.365685,92.575714,,43.125511,26.943262,22.138189,127.396606,55.532139,,109.903450,16.672770,58.502430,41.408890,62.323414,36.991875,25.695156,95.045029,41.404507,88.605042,37.154476,4.275907,61.692284,69.241371,23.501209,38.942364,44.360451,66.338013,15.282584,30.562672,20.192440,26.748590,15.797221,14.027726,4.305857,28.446289,9.890000,0.367240,27.103151,53.801453,15.393497,54.159538,,45.919605,48.286777,50.344486,29.268137,18.902996,23.492695,75.540543,135.145096,10.470335,87.290154,24.188515,10.995333,28.054794,,60.214378,58.272804,55.163208,23.780121,42.173832,24.146582,29.488829,19.254644,51.974113
2013-09-13,14.297410,26.895237,27.044476,58.699913,47.759998,13.479762,3.830000,80.215935,54.238144,14.896000,2.858530,62.930073,94.805077,11.227494,37.777164,192.247131,28.378706,22.827744,113.540001,37.008160,63.113182,43.949627,15.094634,53.555698,45.224323,92.612900,48.710114,16.439140,42.052620,72.116928,64.963120,28.207697,58.782104,38.433762,45.521740,72.289528,65.742943,92.304001,,43.357552,26.713614,22.039280,127.903526,55.318581,,110.733223,17.269541,58.949364,41.666668,62.015316,37.239719,25.862278,95.226791,41.686226,89.102211,37.051678,4.229248,61.589684,69.362518,23.711658,38.942364,43.924278,66.562523,15.415320,30.524347,20.271704,27.026796,15.797221,14.018884,4.366429,28.375250,9.758000,0.369579,26.830383,54.104557,15.502242,54.706261,,46.717922,48.125385,50.605942,29.229458,18.868740,23.607973,75.652626,135.449081,10.452059,87.328453,23.494427,11.036000,28.314873,,60.004910,58.178818,55.206779,23.954273,43.071728,24.355658,29.439991,19.371887,52.222229
2013-09-16,13.842872,27.452431,27.153055,60.149670,48.139999,13.513648,3.820000,81.693939,54.650208,14.803000,2.879791,63.180820,98.500900,11.258489,37.813114,198.080673,29.408051,23.040541,114.839996,37.381996,63.236515,44.385948,15.249118,53.682674,45.322365,92.866119,48.719929,16.479704,42.789772,72.082092,65.790077,28.349224,59.002460,38.715199,45.870049,73.860184,66.452194,93.701363,,43.009506,26.832132,22.006805,130.266556,55.635269,,111.297928,17.232708,58.913616,41.674442,62.337406,37.629189,25.975914,96.602226,41.975773,89.949478,37.035873,4.259789,62.013885,69.619011,23.944635,39.291233,42.139946,66.916069,15.543636,30.779835,20.704098,26.838593,16.031256,14.010024,4.316571,28.492250,9.750000,0.369812,27.251936,54.576111,15.611000,55.474442,,46.755173,47.781532,51.217560,29.101826,18.911568,23.596447,77.277527,136.232986,10.528196,87.961067,23.456394,11.105333,28.434380,,60.520515,58.784096,55.785881,24.192907,43.158329,24.631044,29.928440,19.481298,52.381725
2013-09-17,14.002789,28.518894,27.122028,60.362431,48.139999,13.471286,3.850000,80.683067,54.392677,15.208500,2.958700,64.283928,99.727142,11.273985,37.910793,198.320435,29.577425,23.077230,115.389999,37.528591,63.156693,44.223248,15.259410,54.849178,45.557671,93.309311,48.965240,16.472942,42.831902,72.233116,65.923935,28.316872,59.037704,38.809013,46.125946,74.608398,67.259583,94.904663,,42.784283,27.195139,21.965906,130.570724,55.826744,,110.727432,17.490568,59.262211,41.551109,62.358406,37.593773,25.929110,95.954025,42.124447,90.775742,37.043777,4.236033,62.768970,69.768616,24.034826,39.204006,44.677662,67.308945,15.645403,30.664879,20.905870,26.944977,16.421309,13.979943,4.279286,28.546560,9.868000,0.370982,27.491632,55.007206,15.572932,55.246059,,46.952114,48.714851,51.539707,29.411253,19.391205,23.717478,77.134918,136.841003,10.583013,89.417992,23.855734,11.082000,28.631197,,59.867954,59.190140,55.972698,24.199358,43.664253,24.768734,29.900526,19.577690,52.541233
2013-09-18,14.290645,28.710623,27.649418,61.292156,52.580002,13.733932,3.930000,81.930977,55.739254,15.601500,2.999260,64.885674,100.825676,11.397959,38.881775,202.984451,30.307100,23.025858,116.699997,38.268890,63.715252,45.251171,15.197615,54.976151,46.119785,93.886963,51.506725,16.763603,42.515980,73.092888,66.553970,28.502871,59.152302,39.928883,46.694614,78.363091,67.448219,96.496086,,43.869408,27.839640,22.392525,131.069901,56.983067,,112.029724,17.608450,59.065556,41.388889,62.953556,37.820381,26.463881,97.803703,42.382683,91.615990,37.755398,4.260638,63.551743,70.324394,24.598484,39.305767,44.836273,68.072227,15.835655,30.913969,20.913076,27.264084,16.840618,14.608163,4.384571,29.031256,10.244000,0.374257,27.995838,55.829021,15.790437,55.571327,,47.872837,48.869244,51.829185,29.910213,18.294880,24.570503,78.678345,138.424805,10.643924,90.338135,23.960323,11.081333,28.715559,,58.844776,59.964607,56.645180,24.405748,44.131420,24.845232,30.221533,19.908545,52.919315
2013-09-19,14.524986,28.399067,27.408989,61.103069,51.869999,13.632262,3.950000,81.693939,55.259174,15.603000,3.005160,64.827194,101.370689,11.320473,39.097847,206.057419,30.965096,22.805735,117.169998,38.078320,63.649948,45.088486,15.245683,54.785690,46.302807,94.330124,52.380058,16.635178,41.982430,72.872162,67.018608,28.417957,57.927113,39.829220,47.270386,78.754036,67.644371,95.674690,,43.896713,27.580364,22.270313,130.851562,57.822701,,111.436226,17.615814,59.369476,41.108891,63.065594,37.353016,26.276711,97.052773,42.147923,91.300865,38.727951,4.227550,63.434395,69.768616,24.756319,39.247623,45.579735,68.229362,15.840080,30.824556,20.610409,27.525927,16.733351,14.634702,4.364286,29.039610,10.314000,0.372619,28.012369,55.114979,15.681685,55.446739,,48.186840,48.742924,52.291412,29.531157,18.020803,24.380308,78.708885,138.192856,10.601288,90.328560,23.827213,11.861333,28.680408,,57.072334,60.479656,57.099731,24.321901,44.372993,24.738140,29.977289,19.853834,52.742100
2013-09-20,14.374604,28.662687,27.370209,60.921833,52.310001,13.496701,3.830000,81.463882,54.594482,15.817000,3.069319,64.618233,99.318398,11.188750,39.191227,202.178040,30.476486,22.636967,117.900002,37.535927,61.473885,44.696541,15.242246,54.833294,46.407391,93.333031,51.771664,16.567570,41.090816,72.570061,66.010559,28.130871,57.301311,39.495014,46.147266,78.754036,66.512558,93.914505,,43.582767,27.284037,22.387318,132.387924,56.710541,,109.494347,17.512674,59.744884,41.632221,62.792526,37.388420,26.336878,96.222801,42.202709,89.627396,37.826550,4.182586,63.376144,69.041862,24.275320,39.036854,47.076595,67.353867,15.729467,30.664879,20.314941,26.830414,16.801613,14.279012,4.483286,28.985296,10.446000,0.369345,28.144623,55.061073,15.752371,54.941555,,48.149605,48.462219,51.161526,29.442200,18.217802,24.080591,76.915878,137.226669,10.449010,89.609665,23.741634,12.226000,28.483593,,56.854828,59.983391,57.006336,24.412205,45.311913,24.365868,29.900526,19.754841,52.375824
2013-09-23,15.089014,28.219334,27.238363,60.165432,51.799999,13.547537,3.790000,80.208984,53.885456,15.574500,3.087755,63.882828,100.067764,10.956298,38.947021,199.751602,30.326653,22.233389,115.639999,36.333828,61.676994,44.519062,15.084328,54.317493,46.132870,93.040222,51.369350,16.405344,40.859158,72.918640,66.160194,28.122778,57.072136,39.711956,46.175709,77.459793,66.331520,94.970604,,42.709209,27.506283,21.975573,128.878372,55.907757,,110.053223,17.402159,59.360516,41.203335,62.379391,36.439548,25.822163,95.527161,41.506229,89.361275,37.375881,4.192766,63.121986,69.312653,24.012278,39.073193,46.779209,67.971222,15.596728,30.454102,19.615917,26.789509,16.626089,14.372799,4.314857,28.822342,10.364000,0.365836,28.053696,54.576111,15.659941,54.865421,,47.766411,48.406097,51.086834,29.148237,17.849501,24.305372,77.063622,136.591599,10.421603,89.446724,23.694101,12.074000,28.448448,,57.861870,59.859306,56.844440,24.096165,44.721676,24.467855,29.523718,19.908545,51.838242
2013-09-24,15.041647,27.548309,26.648926,59.204178,51.419998,14.784528,3.800000,80.020760,53.804218,15.706500,3.127579,63.573612,101.336586,10.917557,39.307678,197.964554,30.502546,22.152670,115.050003,35.886707,61.735008,44.275017,14.998507,54.349255,46.015213,92.066841,51.163284,16.317474,40.662586,72.320259,66.357086,27.876125,56.693123,39.688515,46.175709,77.331749,66.346603,95.127068,,42.818417,27.735926,21.984001,127.100166,56.003494,,109.465515,17.461103,58.958302,40.432220,61.770252,35.632290,25.755323,95.258423,41.028885,89.725426,37.984695,4.326810,63.341976,69.668861,24.087437,38.833340,48.028240,67.797226,15.521513,30.358288,19.651951,26.552212,16.616337,14.372799,4.378429,29.010365,10.518000,0.367240,27.805737,54.252769,15.611000,54.408676,,47.013412,48.076275,51.357632,29.608505,18.106447,24.253502,76.406502,136.270126,10.382014,88.967506,24.188515,12.155333,28.335974,,58.264713,59.866844,56.825764,23.799488,44.060776,24.105785,29.118998,19.733997,51.607838
2013-09-25,14.808843,27.158855,26.113770,59.976341,51.869999,15.114951,3.910000,78.417252,54.483688,15.632500,3.112829,63.506752,100.919342,10.956298,38.968910,196.322678,30.365734,22.394815,115.510002,36.106613,61.292530,43.883057,14.847459,54.904732,45.962914,91.330872,51.487099,16.513502,40.564289,72.076263,66.656349,28.137026,56.807713,39.436371,46.104618,76.556541,66.203201,94.775032,,42.129089,27.543318,21.745775,126.585495,55.620529,,109.177399,17.461103,59.226433,40.812222,60.972023,36.609501,25.621628,94.475868,41.169762,89.529358,37.589355,4.410805,62.100742,69.554878,24.125008,38.382725,49.029446,67.460472,15.393200,30.447704,19.615917,26.601303,16.548073,14.215306,4.387714,28.797260,10.470000,0.367707,27.995838,54.030472,15.491372,53.785843,,46.744480,48.244686,51.012127,29.527275,18.192093,24.046017,76.528717,135.876251,10.369834,88.536179,24.797031,12.349333,28.343002,,57.990788,59.197647,56.663860,23.709181,43.655132,23.942602,29.174826,19.447435,51.477875
2013-09-26,14.953079,26.961138,26.106016,59.779354,52.099998,15.055649,3.890000,78.675217,55.118839,15.906000,3.117256,63.782524,101.660210,10.909805,39.527275,198.095245,30.574207,22.446180,115.790001,35.864727,61.074944,44.659554,15.139256,54.849178,45.904102,92.114319,52.321178,16.067362,40.838100,71.739326,65.824432,28.221981,57.504036,39.665047,46.502693,76.549782,66.588043,94.853279,,42.859352,27.372927,21.769077,126.569878,56.025604,,109.609573,17.247442,59.315834,40.932220,60.965015,36.744041,25.895699,95.005447,39.941147,90.922783,37.866089,4.379411,62.622036,69.961021,24.132563,38.477196,49.951347,67.718651,15.486114,30.454102,19.565472,26.814056,17.035646,14.234768,4.478714,29.390593,10.478000,0.366538,27.946253,54.252769,15.507689,54.014214,,47.164001,48.328907,51.198868,29.852188,18.269182,23.936502,77.053406,136.398697,10.424650,89.149597,24.835064,12.576000,28.385180,,58.135796,59.381866,57.162003,23.715670,44.110920,24.309774,29.035261,19.439623,51.436508
2013-09-27,14.846364,26.559719,25.702711,58.376884,52.029999,14.911605,3.860000,78.912262,55.037617,15.800500,3.148965,63.423164,101.115181,10.770338,39.658554,196.838470,30.098631,22.189362,114.849998,35.835403,60.784801,44.319382,15.358964,54.690464,45.956383,91.576195,51.447853,15.769949,40.578331,71.245514,65.261925,28.262421,57.459957,39.225315,46.133064,76.691345,66.618217,94.070976,,43.364384,26.943262,21.724955,124.666893,55.944607,,107.708031,16.930637,59.449921,40.828888,60.726974,36.991875,25.668423,94.744637,39.518574,90.495659,37.771217,4.338690,63.016655,69.198631,24.004236,38.520805,50.793949,67.471718,15.357800,30.524347,19.515034,27.223186,17.181919,14.169291,4.462857,30.769447,10.504000,0.364433,27.921440,54.023724,15.703437,53.432919,,46.970367,47.283302,51.058811,29.910213,18.149281,23.763588,76.457458,135.771744,10.348514,89.149597,24.787521,12.726667,28.230524,,57.998844,58.870560,56.819534,23.689709,43.994694,23.968100,29.021317,19.371887,51.336105
